Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
335,518,377,609,617,609,377,761,651,761,377,792,651,761,462,883,548,883,445,1066,582,1036,480,1310,582,1280,731,0
365,548,377,640,617,640,377,822,651,792,360,853,668,822,462,944,565,944,445,1036,582,1280,480,1280,582,1280,792,0
365,579,377,640,617,640,377,822,651,792,342,883,668,822,445,975,565,944,582,1310,480,1280,582,1310,480,1462,792,0
365,548,377,640,617,609,377,792,651,792,325,853,685,822,462,975,565,944,480,1280,600,1158,480,1280,565,1310,792,0
335,518,377,609,617,579,360,761,651,731,291,822,702,761,445,914,565,914,480,1280,600,1158,497,1310,582,1310,761,0
304,487,377,548,617,548,342,700,668,700,274,761,720,731,445,914,565,883,480,1249,582,1097,480,1280,582,1280,731,0
274,457,377,518,600,518,342,670,668,640,240,700,737,670,445,853,565,853,462,1097,582,1066,462,1280,600,1280,700,0
243,426,377,487,600,487,342,609,668,609,222,640,754,609,462,822,565,792,462,1066,582,1036,462,1249,600,1249,640,0
182,396,377,457,600,457,325,609,668,579,222,579,754,548,462,792,565,792,462,1036,565,1005,462,1249,582,1249,609,0
182,365,377,457,600,426,325,579,668,548,222,548,754,518,462,761,565,761,462,1005,565,1005,462,1219,582,1219,609,1
182,365,377,426,600,426,325,579,668,548,222,518,737,487,462,761,565,761,462,1005,565,1005,462,1188,582,1219,609,1
182,365,377,426,600,426,325,579,668,548,240,518,720,487,462,731,565,761,462,975,565,1005,462,1188,582,1188,579,1
182,365,377,426,600,426,325,579,651,548,257,518,702,518,462,761,565,761,462,975,565,1005,462,1188,565,1188,579,1
182,365,377,457,600,426,342,579,651,579,274,518,702,518,462,761,565,761,462,1036,565,1036,462,1188,582,1219,609,1
182,396,377,457,600,457,342,609,634,579,291,548,685,548,462,792,565,792,445,1097,582,1127,462,1219,565,1280,609,0
213,396,377,487,582,457,360,609,634,609,325,579,668,579,445,792,565,822,445,1158,582,1158,445,1219,497,1280,640,0
243,426,377,518,600,487,377,640,668,609,342,640,651,609,445,822,565,853,445,1036,565,1188,462,1249,582,1127,670,0
304,487,377,548,600,518,377,700,668,670,342,700,651,670,462,883,565,883,445,1066,565,1219,462,1127,565,1127,700,0
335,518,377,579,600,579,360,761,651,731,360,761,651,731,445,914,548,883,445,1249,548,1249,462,1249,565,1249,731,0
365,548,377,640,600,609,377,792,634,761,360,792,651,731,445,914,548,914,428,1036,582,1005,462,1249,565,1249,761,0
396,579,377,640,600,640,377,792,651,792,342,853,651,792,445,944,548,944,462,1280,565,1249,445,1432,548,1310,792,0
396,579,377,640,600,640,377,792,651,792,325,853,668,792,462,944,548,944,462,1280,548,1249,462,1432,548,1432,792,0
365,548,377,609,600,609,360,761,634,731,308,822,685,761,462,944,548,944,462,1249,548,1249,445,1432,548,1432,761,0
335,518,377,579,600,579,342,731,651,700,291,792,702,731,445,914,548,914,462,1219,565,1249,462,1249,565,1249,731,0
274,487,377,548,600,518,342,700,651,670,257,731,737,670,445,883,548,853,445,1249,565,1066,462,1249,565,1249,700,0
243,426,377,518,600,487,342,640,651,640,240,670,737,609,445,822,548,822,445,1066,565,1036,445,1249,565,1249,670,0
213,426,377,487,600,457,325,609,668,579,222,609,754,548,462,792,548,792,445,1036,565,1005,445,1219,548,1219,640,1
182,396,394,457,582,457,325,579,668,579,222,579,737,518,462,792,548,761,445,1005,565,1036,462,1188,582,1219,609,1
182,365,377,457,600,426,325,579,668,548,222,548,737,518,462,792,548,761,445,1005,565,1005,462,1158,548,1188,609,1
182,365,394,457,600,426,325,579,668,548,240,518,720,487,462,761,548,761,462,975,565,975,462,1158,565,1188,609,1
182,365,394,426,600,426,342,579,651,548,257,518,720,487,462,761,565,761,462,975,565,975,462,1158,565,1158,579,1
182,365,394,457,600,426,342,579,651,579,274,518,702,518,462,761,565,761,462,1005,565,975,480,1158,565,1158,609,1
182,396,394,457,617,457,360,579,651,579,308,548,685,548,462,792,548,761,462,1005,582,1066,480,1188,565,1188,609,1
213,426,411,487,617,457,377,609,634,609,325,579,668,579,462,792,565,792,462,1097,582,1066,480,1188,531,1188,640,1
243,426,394,487,617,487,394,640,685,609,342,640,634,640,462,853,565,822,462,1097,582,1127,497,1219,565,1188,670,1
274,457,394,518,617,518,360,670,668,670,394,670,634,670,462,883,565,853,462,1097,600,1188,480,1219,600,1188,700,1
304,487,394,579,634,579,377,700,651,761,394,731,634,670,462,914,565,883,480,1219,600,1219,480,1249,600,1249,731,0
365,548,411,609,634,609,394,761,634,792,394,761,634,761,480,914,565,914,462,975,582,944,480,1249,600,1249,761,0
365,548,394,640,634,609,394,792,634,792,394,822,634,792,480,944,565,944,462,1005,600,1219,497,1249,600,1249,761,0
365,548,394,640,634,609,394,792,634,792,377,853,668,822,480,914,565,914,480,1219,600,1188,497,1249,617,1340,761,0
365,548,394,609,634,609,394,761,651,761,360,822,668,792,462,914,565,914,497,1249,600,1188,514,1432,582,1401,761,0
335,518,394,579,617,548,394,731,668,731,342,792,685,761,480,914,565,914,480,1249,600,1219,497,1249,600,1371,731,0
304,487,394,548,617,518,377,670,668,670,308,731,702,700,462,883,565,883,480,1219,600,1188,480,1249,600,1249,700,0
274,457,394,518,617,487,360,640,651,640,291,700,720,640,480,853,582,853,480,1066,582,1036,480,1219,617,1249,670,0
243,426,394,487,617,487,360,609,668,609,274,640,737,579,480,792,582,792,480,1036,582,1036,480,1219,582,1219,640,1
213,396,411,457,617,457,342,579,668,579,257,609,737,548,480,792,582,792,480,1005,582,1005,480,1188,582,1188,640,1
182,396,411,457,617,457,342,579,668,579,257,579,737,518,480,792,565,761,480,975,565,975,480,1158,565,1188,609,1
182,396,411,457,617,426,342,579,668,579,257,548,720,518,480,792,565,761,480,975,582,1005,480,1158,565,1158,609,1
182,396,411,457,617,426,360,579,668,579,274,548,720,518,480,792,565,761,480,975,582,1005,480,1158,565,1158,609,1
213,396,411,457,617,457,377,579,651,579,291,548,702,518,480,792,565,792,480,975,582,1005,480,1158,565,1188,609,1
213,426,411,457,617,457,377,609,651,609,325,579,685,548,480,822,565,792,480,1036,582,1066,497,1188,548,1219,640,1
243,426,411,487,617,487,377,640,634,609,342,609,668,579,462,792,565,792,462,1066,582,1066,497,1219,565,1249,640,0
274,457,411,518,617,518,394,640,634,640,360,640,651,609,462,822,565,822,462,1036,582,1036,480,1219,582,1219,670,0
304,487,411,548,634,548,377,670,668,640,394,700,634,670,462,853,565,853,462,1066,582,1036,480,1249,582,1249,700,0
335,518,411,579,634,579,394,731,668,792,394,731,634,712,480,883,565,883,462,1066,582,1066,480,1249,582,1249,731,0
365,548,411,609,634,609,411,761,651,792,411,792,651,792,462,944,565,914,462,1005,565,975,480,1249,600,1249,761,0
396,579,411,640,634,640,411,792,634,792,394,822,651,792,462,944,565,944,480,1249,600,1188,497,1340,600,1280,792,0
396,548,411,640,634,609,394,792,651,822,377,853,651,822,480,914,565,914,480,1219,600,1188,497,1310,617,1340,761,0
365,548,411,609,634,609,394,761,651,761,360,822,668,792,462,914,565,914,497,1249,582,1127,497,1249,600,1249,761,0
335,518,411,579,634,548,377,700,668,731,325,792,685,761,462,914,565,914,480,1219,600,1188,497,1371,617,1371,731,0
304,457,411,518,617,518,377,670,668,670,308,731,702,700,462,853,565,853,480,1066,600,1158,480,1249,600,1219,700,0
243,457,394,487,617,518,360,640,651,640,274,670,720,640,462,822,565,822,462,1066,582,1066,480,1249,600,1249,670,0
243,426,394,487,617,487,360,609,651,609,257,640,720,609,462,792,565,792,462,1036,582,1005,480,1219,582,1219,640,1
213,396,394,457,617,457,342,579,651,579,240,609,737,579,462,792,565,761,480,1005,565,975,480,1188,565,1188,609,1
213,396,394,457,600,457,342,579,668,579,240,579,737,548,462,792,565,792,462,1005,582,1036,480,1158,565,1188,609,1
182,396,394,457,600,426,342,579,651,579,240,548,720,518,462,761,565,761,462,975,565,1005,462,1158,565,1158,609,1
213,396,394,457,600,457,342,579,651,579,257,548,720,518,462,792,565,761,462,1005,582,1097,480,1158,565,1188,609,1
213,396,394,457,600,457,342,579,651,579,274,548,702,548,462,792,548,761,462,1005,565,1036,462,1188,565,1188,609,1
243,426,394,487,600,457,360,609,651,609,291,579,685,579,462,792,548,792,462,1036,582,1066,462,1219,565,1219,640,1
243,457,394,487,600,487,360,640,634,609,325,609,668,609,462,792,548,792,462,1066,565,1066,462,1219,565,1219,640,1
274,487,394,518,600,518,377,670,634,640,342,640,651,640,445,853,548,822,445,1066,565,1066,462,1219,565,1219,670,1
304,518,394,548,600,548,342,670,668,670,360,700,634,670,445,853,548,853,445,1066,565,1066,480,1249,565,1249,700,0
365,548,394,609,617,609,360,731,651,792,377,731,634,700,445,883,548,853,445,1036,565,1036,462,1249,565,1249,731,0
396,548,394,640,617,640,377,761,634,731,377,792,634,792,462,944,548,914,445,1005,548,975,462,1249,565,1249,792,0
396,579,394,640,617,640,394,822,634,822,394,822,634,792,462,944,548,944,462,1219,565,1219,480,1401,565,1371,792,0
396,548,394,640,617,640,394,792,634,822,377,853,634,822,462,975,548,975,462,1249,565,1249,462,1432,565,1371,792,0
365,518,394,609,600,579,377,761,634,761,360,822,651,792,462,914,548,914,462,1249,582,1219,462,1401,565,1371,761,0
304,487,394,579,617,548,377,700,634,700,325,792,668,761,445,883,548,883,462,1249,582,1188,462,1249,565,1249,731,0
274,457,394,518,600,518,360,670,634,670,308,731,685,700,445,883,565,853,462,1219,582,1158,462,1249,565,1249,700,0
243,426,394,487,600,487,360,640,634,640,274,700,702,640,462,822,548,822,445,1036,565,1036,462,1219,565,1219,640,1
243,396,394,487,600,457,342,609,651,609,257,640,720,609,462,792,565,792,445,1005,565,1005,462,1219,565,1219,640,1
213,396,394,457,600,457,325,579,651,579,240,609,720,579,462,792,548,792,445,1005,565,1005,462,1219,565,1188,609,1
182,396,394,457,600,457,325,579,651,579,222,579,737,548,462,761,548,761,462,1005,565,1005,462,1158,565,1158,609,1
182,396,394,457,600,457,325,579,651,548,240,548,737,518,462,761,548,761,462,1005,565,1097,462,1158,565,1188,609,1
213,396,394,457,600,457,325,579,651,579,240,548,720,518,445,761,548,761,462,975,565,1036,462,1158,565,1188,609,1
213,396,394,457,600,457,342,579,634,579,257,548,702,548,462,761,548,761,445,1005,582,1066,462,1188,565,1188,609,1
243,426,394,487,600,457,342,609,634,609,274,579,702,548,445,792,548,761,462,1005,565,1036,462,1219,582,1219,640,1
274,457,394,487,600,487,360,640,634,640,308,579,685,609,445,792,548,792,445,1005,565,1036,462,1219,582,1219,640,1
304,457,411,518,600,518,360,670,617,670,325,640,668,640,445,822,548,822,445,1036,565,1036,462,1219,565,1219,670,1
335,518,411,548,617,579,377,700,617,700,360,670,651,670,462,853,548,853,445,1066,565,1066,462,1249,582,1249,700,0
365,548,411,609,617,609,394,731,651,761,377,731,548,822,462,883,548,883,445,1066,565,1036,462,1249,582,1249,731,0
396,579,394,640,617,640,377,792,651,822,394,761,651,822,462,914,565,944,462,1219,582,1249,462,1249,582,1280,792,0
396,579,394,640,617,640,394,792,634,853,377,822,634,822,462,944,548,944,462,1249,582,1158,480,1401,565,1401,792,0
396,579,394,640,617,640,394,792,634,822,377,822,634,822,462,944,548,914,480,1219,582,1127,480,1401,582,1310,792,0
365,548,394,609,617,609,377,792,634,792,360,822,651,792,462,944,548,914,462,1219,582,1219,462,1280,600,1371,761,0
335,518,394,579,600,548,377,731,634,700,342,792,651,761,445,914,565,914,462,1219,582,1219,462,1401,582,1401,731,0
274,487,394,548,617,518,360,670,634,670,308,761,668,700,462,853,565,853,462,1127,582,1127,462,1249,600,1249,700,0
274,457,394,518,600,487,360,640,634,640,291,731,702,670,462,822,548,822,445,1066,565,1036,462,1219,582,1249,670,0
243,426,394,487,600,487,342,609,651,609,257,670,720,609,462,792,548,792,445,1036,565,1005,462,1219,582,1219,640,1
213,396,394,457,600,457,342,609,668,579,240,640,737,579,462,761,548,761,462,1005,565,1005,462,1188,565,1188,609,1
213,396,394,457,600,457,325,579,668,579,222,609,754,579,462,761,548,761,462,1005,548,975,462,1188,548,1158,609,1
213,396,377,457,600,457,325,579,668,579,205,579,754,548,462,792,548,761,462,1005,548,1005,462,1188,548,1188,609,1
213,396,394,457,600,457,325,579,668,579,222,579,754,548,462,792,548,792,462,1005,565,1005,462,1188,548,1188,609,1
243,426,394,457,600,457,325,579,668,579,222,579,737,548,462,792,548,792,462,1036,565,1066,462,1188,548,1188,640,1
243,426,394,487,600,487,325,609,651,609,240,579,720,548,462,822,548,822,462,1036,565,1066,462,1219,548,1249,640,0
274,457,394,518,600,487,325,609,651,609,257,579,720,579,462,822,548,822,445,1066,565,1036,462,1219,565,1249,670,0
304,487,394,548,582,518,342,640,651,640,274,609,702,609,462,853,548,853,445,1127,565,1066,480,1249,565,1249,700,0
335,518,394,579,600,548,342,700,651,700,291,640,685,640,445,883,548,883,445,1097,565,1188,462,1249,548,1280,731,0
365,548,394,609,582,579,342,731,634,731,325,700,668,670,445,914,548,914,462,1249,565,1188,462,1249,548,1280,761,0
396,548,394,609,600,609,360,761,634,761,342,731,668,731,445,944,548,914,480,1249,565,1066,480,1249,565,1280,761,0
396,579,394,609,600,609,360,761,668,761,360,761,651,761,462,944,548,944,445,1005,548,1036,480,1249,548,1280,792,0
365,548,394,609,617,609,377,761,634,761,377,792,634,792,462,944,548,944,462,1127,548,1005,480,1280,548,1249,761,0
365,548,394,609,617,609,377,792,634,792,377,822,634,792,445,944,548,944,480,1249,548,1249,497,1432,565,1401,761,0
335,548,394,579,617,579,377,761,634,761,377,822,634,792,445,914,548,914,445,1005,548,1005,462,1249,548,1249,761,0
335,518,377,579,617,579,377,731,634,731,360,822,651,761,445,853,548,853,445,1036,565,1188,480,1249,565,1280,731,0
548,700,411,731,582,731,360,853,651,883,308,944,702,975,445,1005,548,1005,462,1188,565,1097,497,1310,548,1310,883,0
548,731,411,761,582,731,360,883,634,853,308,944,702,975,462,1005,548,1005,462,1097,565,1097,480,1310,548,1310,883,0
548,731,411,761,582,761,360,883,651,883,308,975,702,975,462,1005,548,1005,462,1158,565,1127,497,1310,548,1310,883,0
579,731,411,792,600,792,360,914,651,914,308,975,702,1005,462,1005,548,1005,445,1127,565,1158,480,1310,548,1310,914,0
579,761,411,792,600,792,360,914,651,944,308,1005,720,1005,462,1036,548,1036,462,1188,565,1158,497,1310,548,1310,914,0
579,761,411,822,600,792,360,944,651,944,308,1005,720,1005,462,1066,548,1036,462,1219,565,1158,497,1310,548,1310,914,0
609,761,411,822,600,792,360,944,668,944,308,1005,737,1005,462,1066,548,1036,462,1249,548,1219,497,1340,548,1340,914,0
579,761,411,792,600,792,360,944,668,944,291,1005,754,975,462,1036,548,1036,462,1219,548,1219,497,1340,548,1340,914,0
548,731,411,792,600,792,342,914,668,914,274,944,754,944,462,1249,548,1188,462,1188,565,1158,497,1310,548,1340,1005,0
518,700,411,761,600,761,360,883,668,883,274,914,771,883,462,1036,548,1036,462,1066,582,1127,480,1310,548,1340,914,0
487,670,394,731,600,731,342,822,668,853,257,853,771,853,462,1036,548,1036,445,1066,582,1097,480,1310,548,1310,883,0
457,640,394,700,582,670,342,822,668,792,257,822,771,822,445,975,548,975,462,1158,565,1097,480,1310,565,1310,853,1
457,609,411,670,582,670,360,792,668,792,257,792,754,792,445,944,531,944,462,1158,565,1127,480,1310,565,1280,792,1
426,609,411,640,582,640,360,761,668,761,257,761,754,761,445,914,548,914,462,1158,565,1097,480,1310,565,1280,792,1
426,579,394,640,582,640,360,761,668,731,257,761,754,761,445,914,531,914,462,1158,565,1097,480,1310,565,1280,792,1
396,579,394,640,582,640,360,761,668,731,274,761,737,761,445,914,548,914,462,1127,565,1127,480,1280,548,1280,761,1
396,579,394,640,582,640,360,731,668,731,274,792,737,761,445,914,548,914,462,1127,565,1127,480,1249,548,1280,761,1
396,579,411,640,600,640,360,761,651,731,291,792,720,792,462,914,548,914,462,1127,565,1127,480,1249,548,1280,792,1
426,579,411,640,600,640,360,761,651,761,308,822,702,822,462,914,548,914,462,1127,565,1127,480,1249,548,1280,792,1
426,609,411,670,600,670,360,792,651,761,325,853,702,853,462,914,548,914,462,1127,565,1097,480,1280,565,1280,792,1
457,640,411,670,600,670,360,822,651,792,325,883,685,883,462,914,548,914,462,1188,582,1036,480,1280,565,1280,792,1
487,670,411,700,582,700,360,883,651,822,342,914,685,914,462,975,548,944,462,1188,582,1066,480,1280,565,1310,822,1
518,670,411,731,600,731,360,883,634,853,360,975,685,944,462,1005,548,975,480,1158,582,1097,497,1310,565,1310,853,1
548,731,411,761,600,761,377,914,651,883,360,1005,685,1005,462,1036,548,1036,480,1066,565,1097,514,1310,548,1310,914,0
579,731,411,792,600,792,377,944,651,914,360,1036,685,1036,462,1036,548,1036,480,1188,582,1158,497,1310,548,1310,914,0
579,761,411,792,600,792,360,975,651,944,342,1036,685,1036,462,1066,548,1036,480,1219,600,1158,514,1310,548,1340,944,0
579,731,411,792,600,792,360,975,651,944,325,1005,702,1036,480,1188,582,1158,462,1188,600,1158,497,1310,548,1310,1005,0
548,700,411,761,600,761,360,914,651,914,308,975,702,975,462,1097,548,1097,462,1066,600,1158,497,1310,548,1310,944,0
518,670,411,731,600,731,360,883,651,883,308,944,702,944,462,1036,548,1036,462,1097,600,1097,497,1310,548,1310,883,0
487,640,394,700,582,700,360,853,634,822,291,883,720,914,462,975,548,944,462,1066,582,1097,480,1280,565,1310,853,1
457,609,394,670,582,670,342,822,651,792,274,853,720,853,462,944,548,944,462,1005,565,1066,480,1280,565,1310,822,1
426,609,411,670,582,640,360,792,651,792,257,822,737,822,445,883,548,914,462,1066,565,1066,480,1249,565,1280,792,1
426,579,394,640,582,640,342,761,651,761,257,792,737,792,445,883,531,883,462,1097,565,1066,480,1249,565,1280,761,1
396,579,394,640,582,640,342,761,651,761,257,792,737,792,445,883,548,883,462,1097,565,1097,480,1280,565,1249,761,1
396,579,394,640,582,640,342,761,651,731,257,792,754,761,445,883,548,883,462,1097,565,1066,480,1280,565,1249,761,1
396,579,394,640,582,640,342,761,651,700,257,792,754,761,445,883,548,883,462,1097,565,1097,462,1310,548,1280,761,1
426,579,394,640,565,640,342,761,651,731,274,792,737,792,445,883,548,883,462,1097,565,1097,462,1310,548,1280,761,1
426,609,394,670,582,640,342,792,651,761,274,792,720,792,445,914,548,914,462,1097,565,1066,462,1310,548,1280,792,1
457,640,394,700,565,670,342,792,634,792,291,822,702,822,445,914,548,914,445,1097,565,1066,462,1280,548,1280,792,1
487,640,394,700,565,700,342,822,634,792,308,883,702,853,445,944,548,944,462,1127,565,1066,462,1310,548,1310,822,1
518,700,411,731,582,731,342,853,651,822,325,914,685,883,445,975,531,975,462,1158,582,1097,462,1310,548,1310,853,1
548,731,411,761,582,761,342,914,651,883,325,975,685,944,462,1005,548,1005,445,1127,565,1127,462,1310,531,1340,883,0
579,761,411,792,582,792,342,944,634,914,325,1036,685,1005,462,1127,531,1158,565,1127,565,1158,480,1310,531,1340,975,0
579,761,394,822,582,792,360,975,651,975,325,1036,668,1036,462,1249,565,1188,462,1127,548,1310,480,1310,531,1340,1005,0
579,731,394,792,582,792,342,1005,634,975,325,1036,668,1036,480,1249,548,1219,462,1127,565,1158,480,1340,531,1340,1005,0
548,731,394,792,582,761,342,975,634,944,325,1005,668,1005,462,1158,548,1158,462,1127,582,1158,480,1340,531,1340,975,0
518,670,394,731,582,731,342,914,634,914,325,975,668,975,462,1066,548,1066,445,1127,582,1127,480,1310,531,1340,914,0
487,640,394,700,582,700,342,883,634,853,291,914,685,944,445,1005,531,1005,462,1097,565,1097,462,1310,548,1340,853,1
457,640,394,670,582,670,342,822,634,822,274,883,702,883,445,944,531,944,445,1127,548,1097,462,1310,548,1310,822,1
